c,-0.6794736135747133,-0.5314212263877375,0.5058726011559378,-0.8589534358761922,-0.47921138478181075,0.18043127138049952,-0.8988192031607706,-0.4370484231840281,0.03335739530886817,-0.6074117728922679,0.43091102770105844,-0.6673579432040123,-0.5501175522446667,0.3114460201017529,-0.7748367926699886,-0.530547122202105,0.17633689489761778,-0.8291110001808752,-0.3605846993035335,0.3557954888769404,-0.8621996547917422,-0.38372975371070456,0.17693046413400415,-0.9063371817256798,-0.4000204858076654,0.02900198979755489,-0.9160472124961583,-0.05883954972073445,0.2668799852487055,-0.9619319003247122,-0.17086484076257044,0.10756279452822491,-0.9794056623404116,-0.2209426945818638,-0.016430794588985942,-0.9751483757357542,0.3407527896981852,0.18572402429834625,-0.9216258042781418,0.16070615084293158,0.11324060671440246,-0.9804846240876004,0.041859191712496115,0.0208534757200366,-0.9989058717514729
c,-0.6903751104063102,-0.525802801371526,0.49690403600829247,-0.8648484905270442,-0.47335407444147454,0.16725133375476645,-0.9019729273418204,-0.43139811941122413,0.018452666768955916,-0.5951842099727018,0.4308659055158611,-0.6783143280686085,-0.5372728712242506,0.31033762467075027,-0.7842374771459003,-0.5178172479505618,0.17518723775074682,-0.8373617673706925,-0.34668792497810347,0.3572918812927418,-0.8672658152127699,-0.3707468558609862,0.1790552226459136,-0.9113100438996683,-0.388145334795326,0.03165297150652772,-0.9210544438150393,-0.043673473441412876,0.2639096303169613,-0.9635581636536151,-0.15648352747647953,0.1065559003057467,-0.9819158547139106,-0.20754177477873884,-0.015936669870209877,-0.9780963317972003,0.35482851855703873,0.18183180659416728,-0.917079013242217,0.17460693403536964,0.10822239970211192,-0.9786727393717903,0.05484911618899171,0.013640204626524287,-0.9984014820056273
c,-0.6889237368400557,-0.5335094013843359,0.49066465478253196,-0.8611751283944197,-0.4840738920750143,0.1550801897284188,-0.8966336977621782,-0.4427590395511687,0.0035277376673342555,-0.5948117745911787,0.42283479986336453,-0.6836736683771002,-0.5354876108104472,0.30213365104825063,-0.7886496532509052,-0.5146644911666399,0.1672457875743347,-0.8409217015102084,-0.3489561879994249,0.34159013536946614,-0.8726658915502427,-0.36959472608799054,0.17058751539787204,-0.9134000427185911,-0.3847336127540463,0.03027730363567346,-0.9225309382897534,-0.038655354250717394,0.25749326605344114,-0.9655065932063246,-0.14940616432205514,0.10177128486266825,-0.9835244804477277,-0.19936094578146324,-0.01847452993596095,-0.9797519609782701,0.358541010242304,0.18246171606436862,-0.9155086379413763,0.1788562789019257,0.10513322103511807,-0.9782420136817563,0.05955247240976267,0.006929185991871034,-0.9982011267331722
c,-0.6791000690422712,-0.5503050094055196,0.48578543910863936,-0.8498571750632248,-0.5073087252991437,0.1427607762269216,-0.8837640720773877,-0.46775677615495426,-0.012832118543630706,-0.6007412559784403,0.40574627336975977,-0.6888250177018821,-0.5386877115969692,0.2856794389794057,-0.7925924599179787,-0.5149341331272419,0.15146077350618845,-0.8437431319005821,-0.35781119353550184,0.31423881628864286,-0.8793321989545317,-0.37308841232822476,0.14951272931420215,-0.9156696895493607,-0.3842090897901404,0.016194980300781432,-0.9231040558548582,-0.03654259891118628,0.2474967817317064,-0.9681993500809967,-0.14305874209212976,0.09221287928196752,-0.98540904258361,-0.19040071325737606,-0.026223173125383296,-0.9813561604139032,0.35822387906334524,0.18325758493909208,-0.9154738172285984,0.18025290597952726,0.10016654182639224,-0.9785067980267063,0.0628659977342401,-0.002452774578473359,-0.9980189628587954
c,-0.654731560221406,-0.5808659967348923,0.4836540890835347,-0.8256348726985183,-0.5486647180018819,0.13150697397483127,-0.8584557368454224,-0.5120244387244919,-0.029744277198341967,-0.6172274968610126,0.37809717221242023,-0.6899802500678262,-0.5509663628448734,0.2603324732790878,-0.7928827595362912,-0.5222788434752765,0.12757202890989564,-0.8431786211105807,-0.37565344641785275,0.27377284549342534,-0.8853998629234265,-0.3825438727071798,0.11723243757137476,-0.9164697163765242,-0.38740042205312775,-0.006943890409028727,-0.9218854025197741,-0.04338250889977661,0.23897743666905513,-0.9700555358765025,-0.1431162356071197,0.08246148414107145,-0.9862645926620803,-0.18590322335751847,-0.03522626924356013,-0.9819364040000068,0.3517585303759462,0.18619813333645113,-0.9173855195335142,0.17806773968343853,0.0937353006680739,-0.9795435536476657,0.06514160834795348,-0.015335930698637992,-0.9977581771609032
c,-0.6443440595124716,-0.5890233767180381,0.4877214314038997,-0.8172515002260137,-0.5608787578290877,0.13234426468279525,-0.8503804512238562,-0.5252534911087993,-0.03101383972243988,-0.6260995359413475,0.36975989414390137,-0.6864961702564116,-0.5596505337105308,0.2525940027474454,-0.7892956036197983,-0.530208938692248,0.12039719499468972,-0.8392752806846218,-0.3884374558530525,0.25908828488737945,-0.884301760444094,-0.3935829253918365,0.10684985135608552,-0.913058371685615,-0.3970444908474413,-0.012861291197240636,-0.9177092456091068,-0.050202826970755135,0.2333943761188084,-0.9710853419552046,-0.1479541997824274,0.07909145643582405,-0.985826605588225,-0.1896167728094026,-0.03622968535831636,-0.9811895277509767,0.34640755148569524,0.18209686180453113,-0.9202404800891052,0.1745637998887325,0.0866295734268856,-0.9808276080822167,0.06316325714727268,-0.024500867971615322,-0.9977024157609247
c,-0.6398033748770996,-0.5871436928502209,0.4958970915846141,-0.8144279600032065,-0.5638459179499747,0.1370579394860639,-0.8474663926703471,-0.5300708921951113,-0.02873260415952733,-0.6312763008741469,0.36241974996476495,-0.6856691306965268,-0.5656515341269633,0.24505107930027314,-0.7873933645094959,-0.5366339889908065,0.11330264737541827,-0.8361737092001498,-0.39873556511328634,0.24372524871035156,-0.8840859416679272,-0.4037835981754393,0.09552326010112132,-0.9098538963065163,-0.40712478903738886,-0.019989302414604632,-0.9131537843869668,-0.05434909231432816,0.22122189187258626,-0.9737078877779117,-0.15147558194092267,0.07030095538540108,-0.9859578711829217,-0.1930740538936552,-0.04191568861172109,-0.9802884701766491,0.3444548441600525,0.16906816519968432,-0.9234537432111508,0.1742385856782136,0.07312836107638758,-0.9819842962426321,0.06359706424082301,-0.037791085913510124,-0.9972598694650389
c,-0.6348657042723463,-0.5837404339610286,0.506154762200029,-0.809088252760087,-0.5699046945412511,0.14347417323502007,-0.8414093217195547,-0.5398336351593357,-0.02469817147272714,-0.6338843196001318,0.3445381468360331,-0.6924479292624608,-0.5674959159059859,0.22742163261539663,-0.7913455543873192,-0.5376568774925592,0.09668993326321014,-0.8376014200623749,-0.40374494325649013,0.21813406726766965,-0.8884860997742605,-0.4075978997820599,0.07354412893360253,-0.9101951511586136,-0.4101222741337638,-0.03809574905087417,-0.9112345659398587,-0.0525836306954459,0.2007332603075864,-0.9782336735101546,-0.14798798964360327,0.05299033192460938,-0.9875685189614766,-0.18887406578411262,-0.05612630913579501,-0.9803960550190783,0.34660055621244296,0.1494667907106432,-0.9260279331142695,0.17860565642193302,0.05187700613610326,-0.98255218473547,0.06935213258303907,-0.05918254973582683,-0.9958351808973968
c,-0.6380712281383363,-0.5717311469578751,0.5157408297006045,-0.8125378126261844,-0.5633316937116022,0.1497988848846115,-0.8438916178687941,-0.5361106975671508,-0.020790797119216536,-0.6324042574255211,0.3396514297093072,-0.6962052581577496,-0.5672633556076163,0.2229446561292905,-0.79278494289951,-0.538767036912479,0.09361082962986958,-0.8372377753736122,-0.40703667115776176,0.20229858135326037,-0.8907280349889445,-0.4120855280899092,0.06113858583895672,-0.9090916295184293,-0.41558771468329087,-0.04692137220876809,-0.9083420260201364,-0.049227861343592076,0.1831902936764929,-0.9818441495320204,-0.14516873800137528,0.03952285222438123,-0.9886172068395016,-0.1869718651044162,-0.0663442851001744,-0.9801224196466086,0.34897353110434776,0.12804299838509822,-0.9283439368860641,0.18153734228853188,0.03234122224488014,-0.9828520940093294,0.0718773840877535,-0.07645405744149938,-0.9944789684842177
c,-0.6345960409813463,-0.5664611656832519,0.5257467190040971,-0.810578321736481,-0.5645014683068741,0.15588738438453967,-0.8412960575702982,-0.5402798718557706,-0.017849470137383784,-0.6360858013268702,0.3331254936540491,-0.6960044962700308,-0.5716564348597704,0.21839868824026162,-0.7908924917195448,-0.5437476322625064,0.09139046546698532,-0.8342579308766839,-0.41573189286805057,0.186531846592781,-0.8901532808786556,-0.421040420145009,0.04922065274661053,-0.9057054112388376,-0.42474725826754833,-0.05505859883613826,-0.903636164221199,-0.05250794755899424,0.1670033910070449,-0.9845571506191452,-0.14807709239764316,0.026564860527719465,-0.9886189776107895,-0.18996406200743712,-0.07648284320543432,-0.9788074528940038,0.34608924652606904,0.110574356875519,-0.9316627850464906,0.17962359923711416,0.01571267344677094,-0.9836099198819925,0.07030717107459325,-0.09145965171855701,-0.993323730615054
c,-0.629345690232488,-0.5623007519170743,0.5364157590705982,-0.8054691228248183,-0.5696956788948614,0.16329827195760813,-0.8354804629915409,-0.5493705324982031,-0.012822401572296636,-0.6389705064319768,0.3197350882081105,-0.6996328789290959,-0.5740514117940044,0.20704924275459854,-0.7922093080064495,-0.5457038775360664,0.08228776050367649,-0.8339280559577016,-0.4218743451902332,0.16462287968478553,-0.8915836160196084,-0.42640568773633286,0.03181825689514398,-0.903972227446319,-0.42963090357820766,-0.06818061085139658,-0.900426949282674,-0.05379930864491297,0.14585371556477525,-0.987842258685707,-0.1481712927421641,0.007731439318752764,-0.9889314904750361,-0.18948497974327172,-0.09294798013403888,-0.9774743553877484,0.3459029526518468,0.09172689892078854,-0.9337758421383098,0.18110412928944158,-0.0033211630874523937,-0.9834583185016331,0.07284644529441765,-0.10936080111210698,-0.9913292140293685
c,-0.6326475296092265,-0.5451182514062256,0.5500938058760175,-0.808380364477167,-0.5623911814257497,0.17388888803575775,-0.8371709895607852,-0.5469222468443979,-0.004559621090733554,-0.6362270884280928,0.3098722771334133,-0.7065368099501008,-0.5721549194245463,0.19754978058396658,-0.7959980102798734,-0.5449704008476173,0.07419193484648492,-0.8351663421161811,-0.4242815007575375,0.1424796594132563,-0.8942509461937483,-0.42984562965448775,0.014054596974119331,-0.9027930011751486,-0.43394611212451534,-0.08178129072962494,-0.897219366854402,-0.05108558511782027,0.11944138737572557,-0.9915261055438388,-0.14605209690624796,-0.014613536464603692,-0.9891689590465753,-0.18815357596915572,-0.11205302630708483,-0.975726576016787,0.3478989160239147,0.06145525636609773,-0.9355156843657739,0.18335149982432813,-0.03183110082568754,-0.9825319376653332,0.07466890396210683,-0.13524828249061613,-0.9879941583149346
c,-0.6306351666531844,-0.5393088551106059,0.5580727957709442,-0.8067336624261257,-0.5630255616449168,0.1793962509166672,-0.8350017878551632,-0.5502467896595868,-0.0006962384645458517,-0.6371937509688176,0.3068092946327584,-0.7070022492561376,-0.5733675899425941,0.19710215772394438,-0.7952360317691765,-0.5466158209157955,0.07610764723975977,-0.8339177239729225,-0.42982162885170183,0.1299488936901238,-0.8935136554076736,-0.43546992166940995,0.006500613525657751,-0.9001798094519938,-0.4397203080408674,-0.08496635411196064,-0.8941066879099863,-0.05190140051206671,0.10546390019674264,-0.9930677773345471,-0.14646135133599456,-0.025101809848828316,-0.9888978570646959,-0.1885628767860815,-0.11968060310043721,-0.9747412963138847,0.3473226816179602,0.04651830344513546,-0.9365911606876798,0.18367037883487639,-0.04522050523072516,-0.9819471970759583,0.0753590203761229,-0.14645295845159473,-0.9863430179246602
c,-0.6346468593558223,-0.5281720184259117,0.5641433176611149,-0.8090162270249971,-0.5589139460586767,0.1819558883668151,-0.8356583267187766,-0.5492496292013974,7.620827891964617e-05,-0.6321552936945928,0.30581641460374914,-0.7119382032261022,-0.5685696492392311,0.1983097679254058,-0.7983744672203321,-0.5426686054318018,0.07949407063162285,-0.8361767022664037,-0.43013191817059393,0.11910689717919352,-0.8948743375554081,-0.4366068714294486,0.001283875362423957,-0.89965148334488,-0.4415991226220538,-0.08545518881380258,-0.8931335989672707,-0.04738685158345931,0.08731704324895495,-0.9950528730953282,-0.14242440275010992,-0.040167385173363976,-0.9889903289060056,-0.18512019790810108,-0.13227801490500474,-0.9737725807904313,0.35214399935041035,0.02657223661353577,-0.9355685543897103,0.1891782778298445,-0.06269304455998766,-0.9799393661656489,0.0807643003545641,-0.16097531224587633,-0.9836483500904072
